StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,se tiene en cuenta,razon,showupfee simple,showup fee extendido
1/28/2022 15:53,1/28/2022 17:16,0,186.1.190.41,100,4980,1,1/28/2022 17:16,R_3erI0etdcMdfCGI,SI,RECIBIDA,no,si
2/4/2022 16:38,2/4/2022 18:01,0,179.19.74.45,100,4998,1,2/4/2022 18:01,R_3kFzbzw79OBP3xy,SI,RECIBIDA,no,si
2/4/2022 16:55,2/4/2022 18:19,0,191.158.193.47,100,4999,1,2/4/2022 18:19,R_3Rkhwy58iaMjnp0,SI,RECIBIDA,no,si
1/29/2022 11:26,1/29/2022 12:50,0,186.86.34.47,100,5021,1,1/29/2022 12:50,R_269KyGZjDcWVezH,SI,RECIBIDA,no,si
2/4/2022 18:25,2/4/2022 19:49,0,186.169.246.96,100,5024,1,2/4/2022 19:49,R_1qWXMvR9gSOZfHW,SI,RECIBIDA,no,si
2/5/2022 20:45,2/5/2022 22:09,0,186.1.190.20,100,5045,1,2/5/2022 22:09,R_cOB36mZe9hnkfGp,SI,RECIBIDA,no,si
1/29/2022 6:25,1/29/2022 7:49,0,181.136.76.65,100,5047,1,1/29/2022 7:49,R_2CIHoDsv9ox6hIa,SI,RECIBIDA,no,si
2/6/2022 8:55,2/6/2022 10:19,0,186.82.84.219,100,5049,1,2/6/2022 10:19,R_1HoQzrmvYr4pJKS,SI,RECIBIDA,no,si
2/6/2022 19:04,2/6/2022 20:29,0,181.57.24.25,100,5049,1,2/6/2022 20:29,R_3HTVeiKnimXUpVj,SI,RECIBIDA,no,si
2/6/2022 11:59,2/6/2022 13:24,0,161.10.126.146,100,5059,1,2/6/2022 13:24,R_1gCRHrAsjlxLnm5,SI,RECIBIDA,no,si
2/4/2022 19:01,2/4/2022 20:25,0,181.61.129.143,100,5061,1,2/4/2022 20:25,R_SJ2QhVHjVAN5r7H,SI,RECIBIDA,no,si
1/28/2022 19:12,1/28/2022 20:36,0,181.54.122.0,100,5067,1,1/28/2022 20:36,R_eWnnqZi06SV9fOh,SI,RECIBIDA,no,si
1/28/2022 19:45,1/28/2022 21:10,0,181.142.159.19,100,5092,1,1/28/2022 21:10,R_3rYgumY8IveaGze,SI,RECIBIDA,no,si
2/5/2022 11:12,2/5/2022 12:37,0,181.235.23.71,100,5093,1,2/5/2022 12:37,R_1r6xcOlXGOepvye,SI,RECIBIDA,no,si
2/4/2022 16:56,2/4/2022 18:21,0,181.129.248.142,100,5112,1,2/4/2022 18:21,R_2afBgCjV0tiPh3M,SI,RECIBIDA,no,si
1/31/2022 7:09,1/31/2022 8:34,0,190.249.231.54,100,5126,1,1/31/2022 8:34,R_2Xgpxbv6gZTdwoo,SI,RECIBIDA,no,si
2/5/2022 9:40,2/5/2022 11:06,0,190.70.163.128,100,5135,1,2/5/2022 11:06,R_9v6YFILrj4dV9ex,SI,RECIBIDA,no,si
2/4/2022 18:27,2/4/2022 19:53,0,191.156.33.112,100,5144,1,2/4/2022 19:53,R_1lsheyfccvJs5p1,SI,RECIBIDA,no,si
2/5/2022 8:29,2/5/2022 9:55,0,181.146.210.57,100,5173,1,2/5/2022 9:55,R_2cw5loCTsBCoaGt,SI,RECIBIDA,no,si
2/4/2022 18:47,2/4/2022 20:13,0,186.144.69.49,100,5184,1,2/4/2022 20:13,R_3rPBkCBgE1bYz1Z,SI,RECIBIDA,no,si
2/4/2022 16:31,2/4/2022 17:57,0,191.159.159.64,100,5186,1,2/4/2022 17:57,R_1QLWSkIslHG02pF,SI,RECIBIDA,no,si
2/2/2022 23:31,2/3/2022 0:58,0,179.14.183.189,100,5201,1,2/3/2022 0:58,R_1E0ZwmmmcpiKVMD,SI,RECIBIDA,no,si
2/4/2022 8:43,2/4/2022 10:10,0,191.156.47.28,84,5208,0,2/7/2022 15:31,R_1Hk1aRPPeFPduDB,SI,RECIBIDA,no,si
1/28/2022 16:05,1/28/2022 17:32,0,186.154.125.100,100,5228,1,1/28/2022 17:32,R_yZKdANKDe7TjwJj,SI,RECIBIDA,no,si
2/4/2022 18:18,2/4/2022 19:45,0,191.95.165.23,100,5233,1,2/4/2022 19:45,R_2ruXL8caJiX2bcR,SI,RECIBIDA,no,si
2/4/2022 16:20,2/4/2022 17:47,0,186.116.192.90,100,5242,1,2/4/2022 17:47,R_5psCr4n20kO9PKF,SI,RECIBIDA,no,si
2/6/2022 18:45,2/6/2022 20:12,0,190.13.84.66,100,5242,1,2/6/2022 20:12,R_2bNs0HgrqfNcFLr,SI,RECIBIDA,no,si
1/28/2022 18:43,1/28/2022 20:10,0,190.70.49.254,100,5259,1,1/28/2022 20:10,R_2R33efO2QmvNVXr,SI,RECIBIDA,no,si
2/4/2022 19:19,2/4/2022 20:47,0,190.130.83.202,100,5260,1,2/4/2022 20:47,R_3lR2QFsZ2pEXNV0,SI,RECIBIDA,no,si
2/4/2022 16:34,2/4/2022 18:02,0,8.242.143.3,100,5261,1,2/4/2022 18:02,R_1i3zsgzNWtPNlds,SI,RECIBIDA,no,si
1/28/2022 15:54,1/28/2022 17:21,0,191.88.79.122,100,5272,1,1/28/2022 17:21,R_3EgKegGibXSzOPD,SI,RECIBIDA,no,si
2/5/2022 12:11,2/5/2022 13:39,0,181.159.207.115,100,5275,1,2/5/2022 13:39,R_31z2cTebSltKOAk,SI,RECIBIDA,no,si
2/4/2022 17:06,2/4/2022 18:34,0,186.84.88.113,100,5305,1,2/4/2022 18:34,R_26t08VS8fEFCfcJ,SI,RECIBIDA,no,si
2/4/2022 18:14,2/4/2022 19:43,0,191.111.25.46,100,5311,1,2/4/2022 19:43,R_esxs4DhyOjJRThL,SI,RECIBIDA,no,si
2/4/2022 16:42,2/4/2022 18:11,0,190.90.3.99,100,5321,1,2/4/2022 18:11,R_3gSlhSdh6cg8kR7,SI,RECIBIDA,no,si
2/4/2022 17:32,2/4/2022 19:01,0,186.168.118.184,100,5335,1,2/4/2022 19:01,R_1ds06dJ0iWbzWWt,SI,RECIBIDA,no,si
2/7/2022 13:55,2/7/2022 15:24,0,190.69.239.126,85,5349,0,2/7/2022 15:32,R_2fjG6uXpwHU1nMa,SI,RECIBIDA,no,si
2/6/2022 7:13,2/6/2022 8:43,0,200.118.62.175,100,5376,1,2/6/2022 8:43,R_1BXx4ozQL160kgj,SI,RECIBIDA,no,si
2/4/2022 16:29,2/4/2022 17:59,0,190.128.43.172,100,5387,1,2/4/2022 17:59,R_1gd00Z3AsrgWEPT,SI,RECIBIDA,no,si
2/7/2022 10:39,2/7/2022 12:09,0,181.55.156.147,100,5393,1,2/7/2022 12:09,R_1rJJ1x5UL627niv,SI,RECIBIDA,no,si
2/5/2022 8:51,2/5/2022 10:21,0,190.248.199.166,100,5398,1,2/5/2022 10:21,R_PUuIfI2beRNRaXT,SI,RECIBIDA,no,si
2/5/2022 16:40,2/5/2022 18:10,0,186.31.103.220,100,5408,1,2/5/2022 18:10,R_2BlhV6tlAsHK1bQ,SI,RECIBIDA,no,si
2/4/2022 20:56,2/4/2022 22:27,0,186.0.75.66,100,5415,1,2/4/2022 22:27,R_3OqswzHcFIg0Q5a,SI,RECIBIDA,no,si
2/6/2022 8:54,2/6/2022 10:24,0,186.84.21.202,100,5421,1,2/6/2022 10:24,R_VIoygRoPjoF73MJ,SI,RECIBIDA,no,si
2/5/2022 7:35,2/5/2022 9:05,0,186.98.33.88,100,5425,1,2/5/2022 9:05,R_2aLbcJcIl19SyWY,SI,RECIBIDA,no,si
2/6/2022 13:21,2/6/2022 14:52,0,186.155.15.144,85,5450,0,2/7/2022 15:32,R_32WmFdK1o8MkB0X,SI,RECIBIDA,no,si
2/4/2022 17:02,2/4/2022 18:33,0,181.78.7.180,100,5460,1,2/4/2022 18:33,R_3ElDprmfMfIIg23,SI,RECIBIDA,no,si
2/7/2022 10:34,2/7/2022 12:05,0,190.14.254.71,100,5461,1,2/7/2022 12:05,R_1ri7JMa6hB5jcBw,SI,RECIBIDA,no,si
2/6/2022 8:49,2/6/2022 10:21,0,191.156.4.36,100,5467,1,2/6/2022 10:21,R_1JCtiJ5avbGB8FI,SI,RECIBIDA,no,si
2/4/2022 19:26,2/4/2022 20:57,0,181.235.72.76,100,5474,1,2/4/2022 20:57,R_3gU8fDWShyAVeNx,SI,RECIBIDA,no,si
2/4/2022 17:44,2/4/2022 19:15,0,45.173.6.228,100,5488,1,2/4/2022 19:15,R_Ags4uM9GuI7t3k5,SI,RECIBIDA,no,si
2/7/2022 5:23,2/7/2022 6:55,0,190.60.228.94,100,5488,1,2/7/2022 6:55,R_10YNf77MNohmevQ,SI,RECIBIDA,no,si
2/5/2022 6:33,2/5/2022 8:04,0,181.141.203.20,100,5491,1,2/5/2022 8:04,R_OOUrtPTD54HF4fn,SI,RECIBIDA,no,si
2/5/2022 8:53,2/5/2022 10:26,0,181.51.34.3,100,5534,1,2/5/2022 10:26,R_YYr4EW62MeNVLln,SI,RECIBIDA,no,si
2/4/2022 16:29,2/4/2022 18:02,0,186.155.67.183,100,5536,1,2/4/2022 18:02,R_3P5lvirWNeFKD87,SI,RECIBIDA,no,si
1/31/2022 7:57,1/31/2022 9:30,0,181.57.149.34,100,5568,1,1/31/2022 9:30,R_1NmnqjqBJAKhw9T,SI,RECIBIDA,no,si
2/5/2022 17:43,2/5/2022 19:16,0,147.75.125.17,85,5572,0,2/7/2022 15:32,R_1IT0RhPThHTksAB,SI,RECIBIDA,no,si
2/3/2022 7:32,2/3/2022 9:07,0,186.29.255.247,100,5648,1,2/3/2022 9:07,R_NWTBfVQPEFIqRSV,SI,RECIBIDA,no,si
2/4/2022 19:19,2/4/2022 20:53,0,186.84.22.50,100,5659,1,2/4/2022 20:53,R_21FmMzvm8Kbarhy,SI,RECIBIDA,no,si
2/5/2022 17:44,2/5/2022 19:18,0,186.84.91.79,100,5662,1,2/5/2022 19:18,R_3smq4EM8CbSxoMd,SI,RECIBIDA,no,si
2/7/2022 8:14,2/7/2022 9:49,0,181.204.68.226,100,5663,1,2/7/2022 9:49,R_3HMrw7wyL8K5PHX,SI,RECIBIDA,no,si
1/30/2022 12:20,1/30/2022 13:55,0,191.95.32.242,100,5667,1,1/30/2022 13:55,R_3OjHq4C6AxebKvl,SI,RECIBIDA,no,si
2/4/2022 16:20,2/4/2022 17:55,0,186.29.224.75,100,5691,1,2/4/2022 17:55,R_2aFsXvo0P0JUFjJ,SI,RECIBIDA,no,si
2/4/2022 18:39,2/4/2022 20:14,0,201.221.173.26,100,5703,1,2/4/2022 20:14,R_1nYKpSA7daPxPsw,SI,RECIBIDA,no,si
1/30/2022 17:20,1/30/2022 18:55,0,186.29.150.64,100,5722,1,1/30/2022 18:55,R_UN2QCK3MtTqX0Gt,SI,RECIBIDA,no,si
2/6/2022 8:42,2/6/2022 10:18,0,172.72.200.7,100,5725,1,2/6/2022 10:18,R_1mKny0RcZfas4zl,SI,RECIBIDA,no,si
2/5/2022 11:17,2/5/2022 12:53,0,191.102.196.140,100,5743,1,2/5/2022 12:53,R_XCeJRd43ophrWc9,SI,RECIBIDA,no,si
1/29/2022 9:44,1/29/2022 11:20,0,181.63.1.163,100,5759,1,1/29/2022 11:20,R_2D7XVK8hwmEKaUe,SI,RECIBIDA,no,si
2/4/2022 18:10,2/4/2022 19:46,0,181.139.217.195,100,5791,1,2/4/2022 19:46,R_2THSe4yeHZmFzqP,SI,RECIBIDA,no,si
2/6/2022 13:31,2/6/2022 15:08,0,200.118.60.243,100,5812,1,2/6/2022 15:08,R_3ltfpauNTRV9XK1,SI,RECIBIDA,no,si
2/5/2022 7:28,2/5/2022 9:05,0,45.167.124.170,100,5824,1,2/5/2022 9:05,R_QgfgyD93ncEC7OF,SI,RECIBIDA,no,si
2/4/2022 20:21,2/4/2022 21:58,0,186.113.52.197,100,5852,1,2/4/2022 21:58,R_2UhJx3onGfkJXpo,SI,RECIBIDA,no,si
2/6/2022 8:58,2/6/2022 10:35,0,152.200.3.226,100,5866,1,2/6/2022 10:35,R_2aOEE0ojj4FYLs5,SI,RECIBIDA,no,si
2/4/2022 16:39,2/4/2022 18:17,0,186.169.231.15,100,5880,1,2/4/2022 18:17,R_A7ohlxc8KDqZnEd,SI,RECIBIDA,no,si
2/7/2022 7:11,2/7/2022 8:49,0,190.145.45.78,100,5896,1,2/7/2022 8:49,R_1hYVdKUUI2l8zpI,SI,RECIBIDA,no,si
2/4/2022 16:29,2/4/2022 18:08,0,190.147.69.127,100,5934,1,2/4/2022 18:08,R_1rIERZWC2tCcVKG,SI,RECIBIDA,no,si
2/6/2022 8:12,2/6/2022 9:51,0,186.169.159.55,100,5937,1,2/6/2022 9:51,R_RFwc1TiPPcPHtqp,SI,RECIBIDA,no,si
2/4/2022 16:30,2/4/2022 18:09,0,191.106.174.207,100,5943,1,2/4/2022 18:09,R_8c72dV8sCEUHhLz,SI,RECIBIDA,no,si
2/4/2022 16:45,2/4/2022 18:24,0,190.158.72.46,100,5947,1,2/4/2022 18:24,R_2t2J6zkA6lphX8c,SI,RECIBIDA,no,si
2/5/2022 12:36,2/5/2022 14:15,0,181.131.70.255,100,5949,1,2/5/2022 14:15,R_spTYLysXeNd5j6F,SI,RECIBIDA,no,si
2/7/2022 4:47,2/7/2022 6:27,0,181.49.203.242,100,5962,1,2/7/2022 6:27,R_2VeGVaVg05GQjJS,SI,RECIBIDA,no,si
2/4/2022 16:42,2/4/2022 18:22,0,177.254.75.159,100,5996,1,2/4/2022 18:22,R_4Jv8vV6EA14z8lP,SI,RECIBIDA,no,si
2/5/2022 13:14,2/5/2022 14:54,0,191.156.18.21,100,6014,1,2/5/2022 14:54,R_31EiBpoLMeWVSuA,SI,RECIBIDA,no,si
2/4/2022 20:16,2/4/2022 21:57,0,190.69.43.32,100,6048,1,2/4/2022 21:57,R_10SoFgefdjwXgJG,SI,RECIBIDA,no,si
2/6/2022 10:01,2/6/2022 11:42,0,186.82.86.202,100,6053,1,2/6/2022 11:42,R_3F34pfjeH57jZgR,SI,RECIBIDA,no,si
1/31/2022 17:12,1/31/2022 18:54,0,181.235.16.167,100,6095,1,1/31/2022 18:54,R_31v0gslWFhDjvCw,SI,RECIBIDA,no,si
2/4/2022 16:16,2/4/2022 17:58,0,186.83.184.198,100,6137,1,2/4/2022 17:58,R_qJzX3yC5thlmkIV,SI,RECIBIDA,no,si
2/4/2022 18:31,2/4/2022 20:14,0,181.128.77.125,100,6193,1,2/4/2022 20:14,R_265TdzoOvBCV013,SI,RECIBIDA,no,si
2/4/2022 19:15,2/4/2022 20:58,0,190.90.224.242,100,6204,1,2/4/2022 20:58,R_wYNOjOiLiQ6JKlH,SI,RECIBIDA,no,si
2/6/2022 7:20,2/6/2022 9:03,0,181.139.162.58,100,6204,1,2/6/2022 9:03,R_eaCxG03aBB94WPv,SI,RECIBIDA,no,si
2/7/2022 11:17,2/7/2022 13:01,0,181.132.70.152,100,6228,1,2/7/2022 13:01,R_2aPGAmge3s122re,SI,RECIBIDA,no,si
2/5/2022 6:14,2/5/2022 7:58,0,190.128.82.48,100,6238,1,2/5/2022 7:58,R_vcyQ57nlU9ffSIp,SI,RECIBIDA,no,si
2/4/2022 16:25,2/4/2022 18:09,0,186.169.199.183,100,6252,1,2/4/2022 18:09,R_RD2usTAZbiuMdIR,SI,RECIBIDA,no,si
1/29/2022 14:19,1/29/2022 16:04,0,186.86.52.32,100,6276,1,1/29/2022 16:04,R_3P5n2u9S1tgi0iW,SI,RECIBIDA,no,si
2/4/2022 17:14,2/4/2022 18:59,0,186.80.52.60,100,6288,1,2/4/2022 18:59,R_1dnu9F98crY8apU,SI,RECIBIDA,no,si
2/4/2022 16:17,2/4/2022 18:02,0,191.106.135.9,100,6304,1,2/4/2022 18:02,R_0JxJssjzZ9iY4Lv,SI,RECIBIDA,no,si
2/4/2022 16:53,2/4/2022 18:38,0,191.88.37.45,100,6329,1,2/4/2022 18:38,R_dbvaWrqDx2YUOSl,SI,RECIBIDA,no,si
2/5/2022 6:30,2/5/2022 8:16,0,190.240.226.102,100,6354,1,2/5/2022 8:16,R_2wLTrN8AYEshQmx,SI,RECIBIDA,no,si
2/4/2022 19:50,2/4/2022 21:36,0,190.61.44.34,100,6357,1,2/4/2022 21:36,R_1FrK8BRExynnaTG,SI,RECIBIDA,no,si
2/7/2022 13:18,2/7/2022 15:04,0,204.199.91.13,100,6369,1,2/7/2022 15:04,R_Wwzztjfn25XJLW1,SI,RECIBIDA,no,si
2/6/2022 7:31,2/6/2022 9:17,0,191.95.33.207,100,6373,1,2/6/2022 9:17,R_wYGKN1PGEoHhT1L,SI,RECIBIDA,no,si
2/4/2022 17:48,2/4/2022 19:34,0,181.51.92.231,100,6374,1,2/4/2022 19:34,R_ac0iIPZoBTfDW5X,SI,RECIBIDA,no,si
2/4/2022 16:32,2/4/2022 18:19,0,186.144.152.9,100,6418,1,2/4/2022 18:19,R_wY4GDs52IiSebeN,SI,RECIBIDA,no,si
2/6/2022 9:08,2/6/2022 10:55,0,186.83.184.62,100,6428,1,2/6/2022 10:56,R_31B0euf1JewiHKs,SI,RECIBIDA,no,si
2/5/2022 8:54,2/5/2022 10:41,0,191.156.0.166,100,6438,1,2/5/2022 10:41,R_1jIeVSqcu8pOzYa,SI,RECIBIDA,no,si
2/4/2022 17:20,2/4/2022 19:08,0,186.81.100.228,100,6499,1,2/4/2022 19:08,R_2ZQVo0satRt4AIT,SI,RECIBIDA,no,si
2/6/2022 15:46,2/6/2022 17:34,0,181.206.34.27,100,6503,1,2/6/2022 17:34,R_2ykmdnQ8EScBWVg,SI,RECIBIDA,no,si
2/4/2022 19:24,2/4/2022 21:13,0,190.1.221.224,100,6514,1,2/4/2022 21:13,R_RFgvf7giLBYRMit,SI,RECIBIDA,no,si
1/28/2022 18:08,1/28/2022 19:57,0,190.252.44.52,100,6518,1,1/28/2022 19:57,R_3n6qFBUlJJ4tzBN,SI,RECIBIDA,no,si
2/6/2022 7:12,2/6/2022 9:01,0,186.170.67.79,100,6519,1,2/6/2022 9:01,R_7WKUksB5OxHkZTX,SI,RECIBIDA,no,si
2/6/2022 20:32,2/6/2022 22:21,0,186.80.128.240,100,6522,1,2/6/2022 22:21,R_1EdsXmKEVzFL7G3,SI,RECIBIDA,no,si
2/6/2022 16:15,2/6/2022 18:04,0,181.71.51.245,100,6534,1,2/6/2022 18:04,R_yZIqXNzKfJiS9UJ,SI,RECIBIDA,no,si
2/4/2022 19:48,2/4/2022 21:37,0,191.89.252.16,100,6550,1,2/4/2022 21:37,R_3Oj4dj4kRkMvd1G,SI,RECIBIDA,no,si
1/28/2022 18:51,1/28/2022 20:41,0,200.25.6.74,100,6576,1,1/28/2022 20:41,R_2SrduqiZiiOMiDW,SI,RECIBIDA,no,si
2/6/2022 7:44,2/6/2022 9:34,0,181.51.34.146,100,6612,1,2/6/2022 9:34,R_2i3eqnaT3ZVP7QB,SI,RECIBIDA,no,si
2/4/2022 16:23,2/4/2022 18:15,0,181.33.75.115,100,6673,1,2/4/2022 18:15,R_1rGogjYvJtngQCL,SI,RECIBIDA,no,si
1/29/2022 14:40,1/29/2022 16:31,0,181.140.178.106,100,6680,1,1/29/2022 16:31,R_rqzHx9YsI754OT7,SI,RECIBIDA,no,si
1/29/2022 6:14,1/29/2022 8:06,0,190.27.92.243,100,6722,1,1/29/2022 8:06,R_3MmrArAXHu47g1s,SI,RECIBIDA,no,si
2/7/2022 6:51,2/7/2022 8:44,0,191.95.29.18,100,6761,1,2/7/2022 8:44,R_22LGkCGpfwC0P6O,SI,RECIBIDA,no,si
2/4/2022 16:20,2/4/2022 18:14,0,190.249.54.225,100,6820,1,2/4/2022 18:14,R_rl1fF535G1OrAUF,SI,RECIBIDA,no,si
2/4/2022 17:22,2/4/2022 19:16,0,181.55.171.78,100,6837,1,2/4/2022 19:16,R_3HOm4LmFtXu285V,SI,RECIBIDA,no,si
2/4/2022 17:05,2/4/2022 18:59,0,152.200.119.63,100,6843,1,2/4/2022 18:59,R_3PdvuIQzi2pPHQe,SI,RECIBIDA,no,si
2/6/2022 12:13,2/6/2022 14:08,0,186.86.32.216,100,6845,1,2/6/2022 14:08,R_1CEgf2Hu6Xhc4sw,SI,RECIBIDA,no,si
2/6/2022 9:09,2/6/2022 11:04,0,191.95.148.237,100,6881,1,2/6/2022 11:04,R_daPHE2avgo18MXn,SI,RECIBIDA,no,si
2/5/2022 13:30,2/5/2022 15:26,0,200.31.19.226,100,6944,1,2/5/2022 15:26,R_1jeyRSymXwzQxMh,SI,RECIBIDA,no,si
2/6/2022 7:24,2/6/2022 9:20,0,186.84.89.67,100,6958,1,2/6/2022 9:20,R_2YP0kcwc4rgoVUN,SI,RECIBIDA,no,si
1/31/2022 17:38,1/31/2022 19:35,0,186.84.22.99,100,7003,1,1/31/2022 19:35,R_2PpYn9Fy5aqfcN5,SI,RECIBIDA,no,si
2/4/2022 18:46,2/4/2022 20:45,0,181.58.39.127,100,7115,1,2/4/2022 20:45,R_e3AcxrbPhknVPQB,SI,RECIBIDA,no,si
2/4/2022 16:34,2/4/2022 18:33,0,181.128.20.228,100,7153,1,2/4/2022 18:33,R_1hXqQ7TgGJgWLbw,SI,RECIBIDA,no,si
