ResponseId,ticket,Durationinseconds,Progress
R_2bNm6wZALZNdT9L,634a5cffa1a1bd52_861b49d1857524a8_cc430c747a15dd31_698374ebac3689b1d876b669ac0f3175,3149,100
R_1FM0cCjtZi25I6Q,582b3dd74c2c8f51_861b49d1857524a8_cc430c747a15dd31_a1c64f9d4d73a46535e7aed9b4a65204,3062,100
R_2D8iuKawJOq7iYR,9035a8d11508a1d5_861b49d1857524a8_cc430c747a15dd31_17c26a5c291432528fbb7bfa0e591494,4541,100
R_3OpMNx3ILq0x2JE,c33465d1b644321a_861b49d1857524a8_cc430c747a15dd31_db7aa04602193646749519e9d43ededf,3565,100
R_3oF9J9JHD9pe6Fu,4f743737af03bd7f_861b49d1857524a8_cc430c747a15dd31_71e73002782465b3aba55806550d6f8c,4314,100
R_ReP2SFh2kK7OGUp,0a9a75ff37ab9b60_861b49d1857524a8_cc430c747a15dd31_b7355b30950d8b331ca6d168cd323621,39259,100
R_SUC23EM5eTKYoZH,a8507a78bb6db9ad_861b49d1857524a8_cc430c747a15dd31_48d1967c13d53f8ccb8681f92c0345f2,2329,100
R_PRI9RF9mcMUb1pT,614c71a00387445f_861b49d1857524a8_cc430c747a15dd31_f81b62407243d8fa153d17671df60bd5,40921,100
R_247wAHNmDBTXbjE,43511866f3bc77d9_861b49d1857524a8_cc430c747a15dd31_b2ca49e918f8cc1f71982fd8935f8903,3409,100
R_AiyxAQoSeI8fixz,b91cbf9082494966_861b49d1857524a8_cc430c747a15dd31_061778d2bb543e13b4daff4708fccba2,2733,100
R_3PNRK7irJMklkFO,abc07c5f99614ac9_861b49d1857524a8_cc430c747a15dd31_da57875071e64e5fd500dc770804cdf5,46636,100
R_9YPD0h105eIUq2d,ba9f1d1a472c023f_861b49d1857524a8_cc430c747a15dd31_7970b8a15c3da2266862fc7b933ab1b5,3118,100
R_32Qv0zcMObFkZIs,b65bd11b066ff27d_861b49d1857524a8_cc430c747a15dd31_8e967824164a13d2f7a39cb8b0f4b69b,47922,100
R_1dcuqiUaAdRTxWD,3acc4b13a4589baf_861b49d1857524a8_cc430c747a15dd31_714f1564e0d542f545dae8c1352e12a5,3975,100
R_2V3jcwfVRuBLC2S,dd35d09a38892505_861b49d1857524a8_cc430c747a15dd31_11a792531810cbe6457e16f71fd637f4,3347,100
R_1EcaeZEnL1unkcT,fc9a70843c0b85b2_861b49d1857524a8_cc430c747a15dd31_47d48364e55ce653ac4bf7d05ae4474c,4053,100
R_wLA5VTpTk2iMNs5,8f79616289bd149f_861b49d1857524a8_cc430c747a15dd31_1f0e5458c0ff1427811808500b0f556a,3652,100
R_2Sjd0Em3XJ8K0F0,2d7a510d4b7a94b9_861b49d1857524a8_cc430c747a15dd31_b324a8d2fca443d39a73ec7ce4c896a1,2501,100
R_1KpOyazNm2nxZtG,947f3bdd97565133_861b49d1857524a8_cc430c747a15dd31_8fb85ae56ca0380477fb00072c5f9405,3441,100
R_2yezFWuroY6wn8s,b038674fc0a0d45b_861b49d1857524a8_cc430c747a15dd31_e2f14c76ed0f2514734153e7624cea7f,4443,100
R_1P1QulcMq2ac5o0,36fa05b3150581bc_861b49d1857524a8_cc430c747a15dd31_4c0fbc3f77c3394689b17cef26b324cf,50511,100
R_2sTFQU61HV8Z4Yk,2cf9b9f6f75738a5_861b49d1857524a8_cc430c747a15dd31_1e1302ebdeafabccf1ecb748e6acd90d,4448,100
R_3qyhnjpeXE0A4rX,6f5ccc0296f11900_861b49d1857524a8_cc430c747a15dd31_0f8272a8116f8ba2fa43b68d625cdfae,3118,100
R_3isVepS2KgoRlHJ,017ffc05d053764b_861b49d1857524a8_cc430c747a15dd31_88b995a2d949e79bdda8f37fa7a1430a,4756,100
R_27U0zx34Y3xt3lf,bd400a2ba512b143_861b49d1857524a8_cc430c747a15dd31_d6be730473b5005f134d2b1e4548e731,4374,100
R_8Aee8b4t9VkqKYx,f7879ca88f2ff275_861b49d1857524a8_cc430c747a15dd31_ae0a5cd856af7c9d10a08a9052cb604b,2546,100
R_2BfdMy83Ym97F8Z,355c60cf0d757993_861b49d1857524a8_cc430c747a15dd31_7e0d44c28e7cd57de90c7d430bc4e06d,3890,100
R_vcyQ57nlU9ffSIp,276cc67df84b76cb_861b49d1857524a8_cc430c747a15dd31_550bd0e3d8afa93e256cb2751bd3d89c,6238,100
R_1qWnaorkVNPZTbs,6c9a4f6115d534a1_861b49d1857524a8_cc430c747a15dd31_436e508e1e1e83de586147af9a5b03bf,4022,100
R_OOUrtPTD54HF4fn,467b6093c30fa446_861b49d1857524a8_cc430c747a15dd31_b46bd9943b3e48f678f2930fcd7b6cdd,5491,100
R_1JJYuT147PkD9aX,b03183cc29416d3f_861b49d1857524a8_cc430c747a15dd31_df775f680590045f03ca6318cc886184,3172,100
R_3NQzbvUqqwoztG6,208193a5dda81a35_861b49d1857524a8_cc430c747a15dd31_1f5b29abb57d6d747f71f88a40467c5d,2437,100
R_3PMm3GXXyl7Ukbo,936273264f19a05c_861b49d1857524a8_cc430c747a15dd31_e0057e8dd6bc7ddb52a8ec3fcdd027dc,3075,100
R_2wLTrN8AYEshQmx,21a8c184154baf71_861b49d1857524a8_cc430c747a15dd31_18a2755cf07514982c56193f2ec9061f,6354,100
R_32Mix6IaI87KKvy,4441643f22c21980_861b49d1857524a8_cc430c747a15dd31_a782b8792b7280428a789954f50d336f,3739,100
R_3HwCJDfL6MFr1Pt,0173f45f6d69fd6b_861b49d1857524a8_cc430c747a15dd31_d77e0a952d160fa7223c9952667a19f9,58745,100
R_SAG6JdRnuCW2X2V,770f3ac6d62c5214_861b49d1857524a8_cc430c747a15dd31_a821e883c3f4ed5ebd2889135bd954c2,3378,100
R_1CeG8bkVoKyipzl,f22af6d057d95ff2_861b49d1857524a8_cc430c747a15dd31_9f979aac25ddbc25e585f6f1aa4fa52b,4932,100
R_1IHtPDY08UtO4yH,8acf7ddd83c52afb_861b49d1857524a8_cc430c747a15dd31_951d360015165fccf9a2e8c716072d38,4165,100
R_1DMzXFScrrwWtYY,766c38a6d5504f1a_861b49d1857524a8_cc430c747a15dd31_a92712386c13863da4e05090aa9ce5a8,60368,100
R_2aLbcJcIl19SyWY,c890c49f42b7fa84_861b49d1857524a8_cc430c747a15dd31_1e560cabd79ed7e8cb0b2d6acd51040f,5425,100
R_QgfgyD93ncEC7OF,b43c9326f947f8cb_861b49d1857524a8_cc430c747a15dd31_9c4da58b16425342caae3a6ecbac9ae4,5824,100
R_1hFoeI7GcmtM6vO,272323b2f1305d82_861b49d1857524a8_cc430c747a15dd31_d3ebdb2b91991127e7b98c0e393d77f8,2660,100
R_2zUBY3FUNbNqAkL,6aa95fbf6981faf1_861b49d1857524a8_cc430c747a15dd31_4b544ccff8719e044ddfff1cea421eed,12483,100
R_3EhFGlRk5RxnZ7W,37d7da485b527982_861b49d1857524a8_cc430c747a15dd31_e4eec565a8a64a5e4ead3c5475f71fb7,8300,100
R_3lEU94Jt4fuKGk6,4cfc771f06d19fb9_861b49d1857524a8_cc430c747a15dd31_c64617b4a63feb22a2d950c9ba341067,3866,100
R_1nT73rBCxui7TQB,af072b86f7ca8246_861b49d1857524a8_cc430c747a15dd31_77d710a666380ba4c7b22a0b058f7eb8,47748,100
R_3m3N13GoI1Al66L,cad6fc2496ff6900_861b49d1857524a8_cc430c747a15dd31_3785b6318049c50a04271f0b780ee86e,3977,100
R_2cw5loCTsBCoaGt,4f71ac107ba17282_861b49d1857524a8_cc430c747a15dd31_16b352670985ec7bd029c0bc1d9f2bc2,5173,100
R_3frxEeKJkglsp34,f5bab38c54a84b9c_861b49d1857524a8_cc430c747a15dd31_bafb78fd2969a1221b4c4db64bf2eb09,4551,100
R_3kLEW2VDrOj7AnO,b1704fbc6d6f46db_861b49d1857524a8_cc430c747a15dd31_fdf9d55bd8ea38017b8bf28f2fc0c7cb,8270,100
R_PUuIfI2beRNRaXT,aa33c19467667673_861b49d1857524a8_cc430c747a15dd31_cf2db63a422028402877476f93bb3d0f,5398,100
R_BQRYnMpEWMcx9JL,a4c92c0a8172443a_861b49d1857524a8_cc430c747a15dd31_85c726a0aaa5917a84f1c67c52e2254b,7760,100
R_YYr4EW62MeNVLln,30b3a0787778af62_861b49d1857524a8_cc430c747a15dd31_878914529e555512875b46155c24fb47,5534,100
R_1jIeVSqcu8pOzYa,815158f9b9c3a507_861b49d1857524a8_cc430c747a15dd31_e0cb78dda3b9094a835b52b2e8a1a4da,6438,100
R_9v6YFILrj4dV9ex,34638f6792879b24_861b49d1857524a8_cc430c747a15dd31_081174bfc6dc02bcb5d8a88d40bca091,5135,100
R_39IEqIVIJp7LGjn,441d836c69996633_861b49d1857524a8_cc430c747a15dd31_81c84e495e8a624d7553108c9e1bed7c,65223,100
R_2ZR2Hz8obnpCRM3,3c4380635a703592_861b49d1857524a8_cc430c747a15dd31_1278fbbb71328428c9497defb993e40f,4576,100
R_UDVoQnYwvxBR7xf,5927f5787192d404_861b49d1857524a8_cc430c747a15dd31_05525c80ed9809b3b41f03aea43b5ef2,10288,100
R_ezgHYJbPK5t5UY1,75b97b0a09909c77_861b49d1857524a8_cc430c747a15dd31_f1cb609713fe58657b789a3143793eb9,3308,100
R_2YFAqonVZd1gcgo,20c5ffbb631283b5_861b49d1857524a8_cc430c747a15dd31_1952508d4a1b35ea56fa3492df9dae75,71789,100
R_3fN9bRAmm3A5jHQ,6408d67f196966b1_861b49d1857524a8_cc430c747a15dd31_273d9f1494e8f5835f8fbdc2ea8e1a53,3350,100
R_1r6xcOlXGOepvye,7204588cf77f33f5_861b49d1857524a8_cc430c747a15dd31_ff70fdc07d3363bc51d30e7139dacfd9,5093,100
R_3oIaOmM173nwmXo,a51288d497113d36_861b49d1857524a8_cc430c747a15dd31_c171abcca91c1b215aef0e0208f960f0,3544,100
R_XCeJRd43ophrWc9,62a0a025291d6bd3_861b49d1857524a8_cc430c747a15dd31_ec7a7cb3a4967f5ad6cc4de17caf6250,5743,100
R_ufVGu4vnkolo1CF,21755b042faf8aa0_861b49d1857524a8_cc430c747a15dd31_5db84798895c6bd02b7f5950b02ae6ae,7834,100
R_2fHXu7wmY3L0Bgm,d7f7049fcbc14601_861b49d1857524a8_cc430c747a15dd31_d956178fba14147e86ed46cbe4bd4fa6,4052,100
R_31z2cTebSltKOAk,4a08ffa163dcc498_861b49d1857524a8_cc430c747a15dd31_8dd3fe8bf9d1b2cb25273eabb0bce671,5275,100
R_rrLH9cz5MmDsZtD,0c22771df64bc28f_861b49d1857524a8_cc430c747a15dd31_af1b1a2d2d6f07fd738fba30160c2038,15603,100
R_246hcVWQyB1RlpS,a21792a439dfdbb1_861b49d1857524a8_cc430c747a15dd31_a3cd7dd8794f9015ade30fc2dc3ceff0,3680,100
R_2D65VGIli9HDB98,3fc89311dba3c75b_861b49d1857524a8_cc430c747a15dd31_deaa2f2fff7098c053ebb76b44e88455,4871,100
R_spTYLysXeNd5j6F,c764658d196ad0d9_861b49d1857524a8_cc430c747a15dd31_cf482bbcf61739a6a4aa8430948c4c19,5949,100
R_1hEBMbpklOZvXCX,db430d030b3c6df5_861b49d1857524a8_cc430c747a15dd31_6739e4c23f417259d9f983aac556b644,21020,100
R_12KmuxFe9zcvmKU,dd76a28700f6b286_861b49d1857524a8_cc430c747a15dd31_216bedf1a3c1161b46c357b00bda8f1c,3760,100
R_1FRGv63wTXXw7QB,2603b56c5118dac8_861b49d1857524a8_cc430c747a15dd31_f918de467a5b8d29f53352152c9cacf8,4169,100
R_31EiBpoLMeWVSuA,9f0f9c4f1a28a9a1_861b49d1857524a8_cc430c747a15dd31_1c2f52c69e0da83f4f95bd5b330bdfd5,6014,100
R_3MDoGzaY2BI3W1h,cc1cc46900a56302_861b49d1857524a8_cc430c747a15dd31_ce94ac7ad5ce85ddccbc1b5575c821b7,14210,100
R_3kh2MqZCz4rbQaB,b1a50b631ca716ca_861b49d1857524a8_cc430c747a15dd31_b86b7017e5043a0e3e482228afd1a693,16218,100
R_3ELN6MMtM2jsr8l,c520dfd98cf119db_861b49d1857524a8_cc430c747a15dd31_60665f5a4d549c483e7c91eae451cb63,4212,100
R_2E5Z3PNxvl2DdIx,7768b24247c0563d_861b49d1857524a8_cc430c747a15dd31_002724092aac2bb23e06e1efa9155be9,75705,100
R_1jeyRSymXwzQxMh,c5518f85bffb3162_861b49d1857524a8_cc430c747a15dd31_a04929d2b87c52d7053491041f7219ba,6944,100
R_1mE1pBBNdG6Vz8i,746759f66cbab112_861b49d1857524a8_cc430c747a15dd31_85d449ad79b057b8f0224a83a8ba21d1,4261,100
R_263Yz9y1GAHF9d9,f7f40abf4cb62cfa_861b49d1857524a8_cc430c747a15dd31_d26b94359e228c161408ee514e6c1da3,3642,100
R_XXifu6SlXPpeNvH,d64f75c1b7482941_861b49d1857524a8_cc430c747a15dd31_e942b1f515d16641cf63515511ad8749,2646,100
R_3pr4W3JLZhVVGHR,6077259a68aa5815_861b49d1857524a8_cc430c747a15dd31_d2776d21569d7fd073196676e023f98c,2878,100
R_1JDwQLhskE8YPA7,5a9c7bc669acaf1f_861b49d1857524a8_cc430c747a15dd31_7a2136921a604087968e0c3297131b57,4656,100
R_3fYSnnJWNRoWZ9A,ac7533a8cfa98c51_861b49d1857524a8_cc430c747a15dd31_4129679b3a7660e297849fb12c32ef49,2254,100
R_2S3ks1eNkK3Sgvg,7b4ffbffb9c5b996_861b49d1857524a8_cc430c747a15dd31_1d6cdde8818aa5018849a05963c66a24,4500,100
R_cUO8kwY7KKennDX,0fa40408b534f75c_861b49d1857524a8_cc430c747a15dd31_f804fdc970090d5fd9e27599aa221db5,4561,100
R_3fiOowQSR0q0MG4,140c7443bfbf7705_861b49d1857524a8_cc430c747a15dd31_b7195abc82d4532712cd53c00a5a2326,83338,100
R_2BlhV6tlAsHK1bQ,831976a00a34a8c1_861b49d1857524a8_cc430c747a15dd31_210e780ba6c29d1f52677f0cf73d2151,5408,100
R_23d7c9MX5A4G2N4,a742d51bf11c251f_861b49d1857524a8_cc430c747a15dd31_23332c8d09a9ddab803d388f7e50a38a,15650,100
R_3e20CQ8XoDmzO2f,7d72118d83b03965_861b49d1857524a8_cc430c747a15dd31_8073fbd589c869c3ec0b030abdec876c,92540,100
R_AANZPn0NjDVVO6d,2af28d5a5f920314_861b49d1857524a8_cc430c747a15dd31_7646e1096997228b46562185b4ca6a03,2991,100
R_31HOHD3Vp7bj90f,4c94da9f83a1bc5b_861b49d1857524a8_cc430c747a15dd31_e8893c5157e7c0d2574b8bf0f7d0246b,45465,100
R_3ku3g45Mo1MAQwR,cd36cbf9c72f95d9_861b49d1857524a8_cc430c747a15dd31_044e85ec1b26462eca873485624d28d8,85476,100
R_1oAxXz5pBAaIWgZ,09254cf626303421_861b49d1857524a8_cc430c747a15dd31_a47b1905e0078f80a9df815b78a6d2f0,4542,100
R_9EUwxd7NHDg3agx,3153ac864285b135_861b49d1857524a8_cc430c747a15dd31_c07bc40140aa5e62023d3134efce1f31,4962,100
R_3qjSl6iEqiLG2CD,ac7670c95a0f30f1_861b49d1857524a8_cc430c747a15dd31_eb8e3e76d2738f0edec334718c5f342a,3836,100
R_3iQ2lnMl3TKnvZT,b3cc0ccfc7bad170_861b49d1857524a8_cc430c747a15dd31_24a8374034a111ab4aaad4c48ca68205,3716,100
R_3smq4EM8CbSxoMd,40ff902f7f351d05_861b49d1857524a8_cc430c747a15dd31_39e1f914277a900959b84f9a6cd2fb7d,5662,100
R_2afMwzTtBk3V4Uk,2cc1926803fa696f_861b49d1857524a8_cc430c747a15dd31_c81c3e631f308f5db7169785346001cc,41951,100
R_1gO3qGSv0LSpMIE,0288daa87d758c00_861b49d1857524a8_cc430c747a15dd31_5988f855a30e602801d0ff2304863cf8,85323,100
R_3Jtp1TWT6m04ikc,c95b693f1f74131c_861b49d1857524a8_cc430c747a15dd31_97ed16b132f462233106c026829f280a,3343,100
R_1hTjM2vvOBO1cKk,451da9ddc6a20193_861b49d1857524a8_cc430c747a15dd31_3acb5ee8b6e27fb194b6cc7ee2200ace,10275,100
R_3oXc5WBMRc25rXE,aadf72ba180740ab_861b49d1857524a8_cc430c747a15dd31_e47185d0bdd0b6c422b30f6819413d9e,9159,100
R_xn1tvBYQf6wsWL7,c910f16c9cdd3316_861b49d1857524a8_cc430c747a15dd31_13daff78d93bdfa5c48001a71897a154,17289,100
R_1ovhHjWCsbuzBYa,40c415b72c86d974_861b49d1857524a8_cc430c747a15dd31_1f61a3498faa2654084c5f1aa42960d4,4554,100
R_d9Z1aWTMEW3XqJb,6dcd12329c73f0da_861b49d1857524a8_cc430c747a15dd31_7742a7623382bf340c92df46c8e5b927,47085,100
R_3qCKPXvhQYDaHC1,fb0a2cc16d4110ab_861b49d1857524a8_cc430c747a15dd31_8e0e6954570ab9138ed64e4a80887ae2,3726,100
R_3flNTsCQwBeuNIs,7c98f953d1b10281_861b49d1857524a8_cc430c747a15dd31_22c2da8c8cb4a5f1b73fee0dae0e502c,4487,100
R_3HHe6IOiLzud5v7,81a899aa5541c5b3_861b49d1857524a8_cc430c747a15dd31_71302b7227c580da7465b647e2751275,3876,100
R_cOB36mZe9hnkfGp,57ad16252f80fa2c_861b49d1857524a8_cc430c747a15dd31_0aab06145e895c97a0bfb7edeba81b5e,5045,100
R_1f2fQ9hLlV56ImB,7d5805877614cbd0_861b49d1857524a8_cc430c747a15dd31_19b80f6e6455ef1a9991a42bfe83e3e1,4380,100
R_3EW4bkszBmwtysC,df0ca52898c11069_861b49d1857524a8_cc430c747a15dd31_9534e13cc51334852fdc6f70c9bf8c81,80177,100
R_vpg2CJ2wooRYVpf,5aa5b1634d3c4a4a_861b49d1857524a8_cc430c747a15dd31_1cd80861d6b304e5bb0fc1120a83084c,37385,100
R_82HJxt4I6zKOz1T,fffa2534289f6121_861b49d1857524a8_cc430c747a15dd31_aa217292e038ee46944d9cc8fe00951b,9024,100
R_2znyWaok3izfqDx,85f7293ccfa7d4a1_861b49d1857524a8_cc430c747a15dd31_1e627bcdc37927685bdcbb7527689ad4,108105,100
R_31XbB48jxR5w5L3,71a94269099babf2_861b49d1857524a8_cc430c747a15dd31_cf51d34a17c5e018b082dc6b68e736f2,1921,100
R_1jEd01Kdve8867J,a69bf44b09a9dbd8_861b49d1857524a8_cc430c747a15dd31_f919d216111845e6d836b94c0837df71,4473,100
R_1jfZYrD2SnlaGUO,db388bba5f0667f7_861b49d1857524a8_cc430c747a15dd31_7b91608c7145c42d605713de96c863ce,3952,100
R_2TGkmbdkAnm1EDs,042479d7c4f4b8ab_861b49d1857524a8_cc430c747a15dd31_86e7b1c2316a78af0c721b4524ba78c5,90937,100
R_6AtGmHSSS4zCxEZ,78a7da9f6fa03191_861b49d1857524a8_cc430c747a15dd31_730bc9f7fe9fbd4fa95ebfbca9b31403,140188,100
R_33EgUx2cHwUovRU,361cf24c20871dd2_861b49d1857524a8_cc430c747a15dd31_e6a99f2c60023ceb8b21e7be3d0a481d,136374,100
R_1QonPwz2eaqQinx,c0a3c67ab81414f2_861b49d1857524a8_cc430c747a15dd31_805141ef019c1b352560e178290f6588,45650,100
R_3QDwyWjTDo6uOb0,917a3f10bfb21d01_861b49d1857524a8_cc430c747a15dd31_731cd4c44dc901167d4eb7101bda96e4,2353,100
R_273ab6t2LOT0H42,6157ca09111331d6_861b49d1857524a8_cc430c747a15dd31_3378026e84ce200b5c6f791f0d411c84,142276,100
R_2SCbTAwAMIy14CS,df27d59322263172_861b49d1857524a8_cc430c747a15dd31_1501725afee27faa5d37d5750ae84320,2637,100
R_AgMifVCLEq4tM0p,d3d2fa0f82120574_861b49d1857524a8_cc430c747a15dd31_80dfc60b81c1db22eb1eaa533ecf474d,3021,100
R_3lYPvTvHaP7Ov3X,b296904602a2c4b8_861b49d1857524a8_cc430c747a15dd31_b17fd477220ed86be03ad40146d17d4c,2777,100
R_yDu5IQa185ztwZ3,66f286aad98ac403_861b49d1857524a8_cc430c747a15dd31_232765a0c2ccbc17d327ada793ab1076,83713,100
R_3oAVCGqa7FlBsT4,84f4bf7a06a53977_861b49d1857524a8_cc430c747a15dd31_cffcd390657303e4b1720e3b950a654f,2609,100
R_2xXZMcHBZf5jHWt,5f92f2113ab8fcd5_861b49d1857524a8_cc430c747a15dd31_36b96c541d2046c02eb794f39c1d222d,4161,100
R_1gi3a6ddYyhwoxX,6c1c6a9f380b4068_861b49d1857524a8_cc430c747a15dd31_5d1b26f5d34ba0ec602fbd87ed98bb39,4062,100
R_3kHscbRqhLt7xhl,2736c4bf9dfb313a_861b49d1857524a8_cc430c747a15dd31_c7a7b9b482d018d2ff9e6c5332c76529,4700,100
R_2y91mZTVe4QQ6xu,7506c8505bf899f3_861b49d1857524a8_cc430c747a15dd31_b171a3d31d20489c3ddbaa1c02c165ea,3922,100
R_2EgbcuE1sV92vnQ,8b56ff71d4cc9cdb_861b49d1857524a8_cc430c747a15dd31_496e42db6771bc2503d753add4557610,1959,100
R_1BXx4ozQL160kgj,db7f806632ad19a9_861b49d1857524a8_cc430c747a15dd31_614a46fa269eca81231fac222e59aa08,5376,100
R_3MhZcqiweLAb7Eg,778bf27b15526c1c_861b49d1857524a8_cc430c747a15dd31_0b5c5cf3122ac8f0eb6a9decdb729834,3213,100
R_3exDGtGt6jGQb5V,3524530fc885db29_861b49d1857524a8_cc430c747a15dd31_3c70e5d11d01a5e8bd8576238f7465f9,4647,100
R_OBYvfxsY1teqXEB,9130a047267f1754_861b49d1857524a8_cc430c747a15dd31_75d4b71c10eb0d4f89c9f346c0059295,3582,100
R_2UhHbb3RxAdKaeU,72a705fc76f22549_861b49d1857524a8_cc430c747a15dd31_599f6d72adc2e3ef218b3e34480525a9,3626,100
R_1DzId3iFRKww7YQ,0db1c8961146183f_861b49d1857524a8_cc430c747a15dd31_1c749c86fe8054cb2a588bf059a1e6e3,3082,100
R_7WKUksB5OxHkZTX,14c3162b700b304b_861b49d1857524a8_cc430c747a15dd31_07a82517d0f4c8b6c8484b8ef92d8aab,6519,100
R_3qrs3RBap1SNzqg,2da27a0d8a175c74_861b49d1857524a8_cc430c747a15dd31_29b99466ef94994988aa1ba14ed8f686,4617,100
R_20YbHmrew2fjhYK,bd82744746c9f2a5_861b49d1857524a8_cc430c747a15dd31_2ca1c6964a91d0ce647f80ed501c79a4,145791,100
R_eaCxG03aBB94WPv,d7bb6793786bc727_861b49d1857524a8_cc430c747a15dd31_354b28152071d5a22ee7a7822f4836d2,6204,100
R_1Hq7xD4f7ne9tTa,92a1228084a24bca_861b49d1857524a8_cc430c747a15dd31_b4a6465fe9c67d65ba078595887c42dd,4135,100
R_OxH0SVKbPS8svQZ,696a0674d42f2419_861b49d1857524a8_cc430c747a15dd31_5a54cc68b7ab4fac0627555221debb84,4681,100
R_263GWOR4yQZAlRv,9afc546126a312ca_861b49d1857524a8_cc430c747a15dd31_ac9792ce23d9e8792987acc43fc70333,100041,100
R_3MyvJT8cv5cgBrE,c932cba45249f425_861b49d1857524a8_cc430c747a15dd31_a6b457ce07ed7c193f53b93f45647872,2684,100
R_3nPDenSN2NHXB08,49ff042829a90f02_861b49d1857524a8_cc430c747a15dd31_762ce3863e0044385a80a823c35a7da2,4523,100
R_1q2ESoB7sNpcvpW,ac067999fd3d7279_861b49d1857524a8_cc430c747a15dd31_5c575ccddaba2c16ff902e9eb029c621,147142,100
R_eUKBiHKdXtJzobf,bb5510da3c843bcc_861b49d1857524a8_cc430c747a15dd31_ade55553f0300d13f24a23a39ceecf75,3425,100
R_wYGKN1PGEoHhT1L,06c4069d6b705d0d_861b49d1857524a8_cc430c747a15dd31_9cb43af02e408a77dd3c7442aa3dc8cd,6373,100
R_2qadwqbjsOZPuOL,80c77594804fc558_861b49d1857524a8_cc430c747a15dd31_fdadba94911cd837cdffdf4c932a7eb0,7451,100
R_2YP0kcwc4rgoVUN,a45ab26cb5a4cb66_861b49d1857524a8_cc430c747a15dd31_75ffe841eeff8ed07e18e4f90b133189,6958,100
R_2i3eqnaT3ZVP7QB,b1212ca4f2abc673_861b49d1857524a8_cc430c747a15dd31_acc4699d8e6b5ab91383f8188ff36bbe,6612,100
R_2bJ0a1nPTrPFrfz,3d6b2174db3a0b33_861b49d1857524a8_cc430c747a15dd31_6c3dd44aef59a3b1d9956811031ba518,1900,100
R_2qdDDdc9TqSJeCp,108d04db1438aa01_861b49d1857524a8_cc430c747a15dd31_adbbf8b81f2f71602848bc964e58af06,3356,100
R_RFwc1TiPPcPHtqp,730062b47071547f_861b49d1857524a8_cc430c747a15dd31_5a9a92ca10261d2a454ab4f9151847f4,5937,100
R_2yeeLxWbbBZqavH,25b60401a7d296f7_861b49d1857524a8_cc430c747a15dd31_990474aaed07309211fcf8ad5dd76364,3948,100
R_3NCaLQB2HA02bNG,6ac199b80d75593c_861b49d1857524a8_cc430c747a15dd31_fc04921b2a13169fd1ae516b577670fe,148471,100
R_Q6WrFMCb4al9gop,daf5a0b03222923a_861b49d1857524a8_cc430c747a15dd31_915dfe58d6623363047c4bb38ce53d2a,94027,100
R_1irpcblgwHfz4IQ,5b769294ac320cf9_861b49d1857524a8_cc430c747a15dd31_5fcae4da5d4a34b90093a79f94972bf3,139135,100
R_1mKny0RcZfas4zl,ad9903f07ccf5b33_861b49d1857524a8_cc430c747a15dd31_51e108a8a20e79a8fcad854485850b94,5725,100
R_1HoQzrmvYr4pJKS,d3445039659a51da_861b49d1857524a8_cc430c747a15dd31_945cbc5899d2672f51e752ea8d424447,5049,100
